,majority_protein_ids,gene_name,num_aas,mw_daltons,red_light_intensity_uE_m_s,copies_per_cell,NC_per,Ce_per,NC_total,Ce_total,NOSC,fraction_transmembrane,fraction_transmembrane_C,condition,growth_mode,stress,dataset,strain,species,organism_key,growth_rate_hr
8986,P73497,slr1240,179,21060.0,1100,0.354406,944.0,-125.61,334.559264,-44.516937659999996,-0.1330614406779661,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
8987,P73500,pntB,480,49943.0,1100,0.557398,2259.0,-567.03,1259.1620819999998,-316.06138794,-0.2510092961487383,0.3666666666666666,0.3718459495351925,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
8988,P73501,pmbA,427,46378.0,1100,0.2680686,2044.0,-217.32,547.9322184,-58.256668151999996,-0.1063209393346379,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
8989,P73503,slr1437,112,12671.0,1100,1.0483326,571.0,-95.71,598.5979146,-100.33591314599998,-0.1676182136602451,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
8990,P73504,slr1438,289,33029.0,1100,0.2230144,1494.0,-161.02,333.1835136,-35.909778688,-0.1077777777777777,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
8991,P73505,"ileS,sll1362",988,112340.0,1100,1.44091,5071.0,-686.1099999999999,7306.854609999999,-988.6227600999998,-0.1353007296391244,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
8992,P73510,sll1358,394,43150.0,1100,0.13309034,1967.0,-312.86,261.78869878,-41.6386437724,-0.1590543975597356,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
8993,P73511,"glgP,sll1356",849,96648.0,1100,0.4356212,4359.0,-638.27,1898.8728108,-278.043943324,-0.1464257857306721,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
8994,P73516,slr1444,333,38669.0,1100,0.24278346,1742.0,-257.38,422.92878732,-62.4876069348,-0.1477497129735935,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
8995,P73527,"ribH,sll1282",164,17617.0,1100,2.000902,790.0,-137.66000000000005,1580.71258,-275.4441693200001,-0.174253164556962,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
8996,P73529,sll1280,303,34010.0,1100,0.1706542,1509.0,-251.69,257.5171878,-42.951955598,-0.1667925778661365,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
8997,P73530,"rps1A,slr1356",328,36570.0,1100,21.8439,1599.0,-163.70999999999998,34928.396100000005,-3576.064869,-0.1023827392120075,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
8998,P73533,sll1276,534,59009.0,1100,0.06608018,2650.0,-500.94,175.112477,-33.1022053692,-0.1890339622641509,0.1254681647940075,0.1286792452830188,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
8999,P73534,"pyk2,sll1275",591,62985.0,1100,4.03606,2770.0,-501.92,11179.8862,-2025.7792352000001,-0.1811985559566787,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9000,P73535,slr1362,133,14794.0,1100,0.24385664,649.0,-43.7,158.26295936,-10.656535168000001,-0.0673343605546995,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9001,P73537,slr1363,500,58901.0,1100,0.5733424,2679.0,-453.59,1535.9842896,-260.062379216,-0.1693131765584173,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9002,P73538,"bioB,slr1364",362,39349.0,1100,0.3620068,1715.0,-185.84,620.841662,-67.27534371200001,-0.1083615160349854,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9003,P73541,sll1273,474,53975.0,1100,0.4991634,2398.0,-339.49,1196.9938332,-169.460982666,-0.1415721434528774,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9004,P73542,sll1272,256,29008.0,1100,0.06114568,1290.0,-211.71,78.8779272,-12.9451519128,-0.1641162790697674,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9005,P73544,"glnH,glnP",530,57680.0,1100,0.18502792,2663.0,-704.81,492.72935096000003,-130.4095282952,-0.2646676680435599,0.1660377358490566,0.1768681937664288,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9006,P73546,glgP,855,98304.0,1100,6.272678,4447.0,-656.27,27894.599066,-4116.57039106,-0.1475758938610299,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9007,P73547,cbiT,227,24777.0,1100,0.24178858,1107.0,-209.88,267.65995806,-50.7465871704,-0.1895934959349593,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9008,P73551,sll1265,1978,213760.0,1100,0.02631144,9508.0,-1379.65,250.16917152,-36.300578196000004,-0.1451041228439209,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9009,P73552,sll0877,456,51885.0,1100,0.15160842,2345.0,-377.11,355.5217449,-57.1730512662,-0.1608144989339019,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9010,P73553,"mscL,slr0875",145,15805.0,1100,3.823132,721.0,-197.79,2756.478172,-756.17727828,-0.2743273231622746,0.2758620689655172,0.3009708737864077,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9011,P73556,slr0876,409,45252.0,1100,1.348994,2055.0,-355.28000000000003,2772.18267,-479.27058832000006,-0.1728856447688564,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9012,P73557,ssr1480,83,9390.4,1100,38.60042,406.0,-23.99,15671.77052,-926.0240757999999,-0.0590886699507389,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9013,P73558,"gatA,slr0877",483,51470.0,1100,2.969648,2277.0,-349.46,6761.888496,-1037.77319008,-0.153473869126043,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9014,P73562,napC,387,43231.0,1100,0.6185146,1946.0,-260.75,1203.6294116000001,-161.27768195000002,-0.1339928057553956,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9015,P73566,slr0882,394,44441.0,1100,0.3444184,2036.0,-483.06,701.2358624,-166.374752304,-0.2372593320235756,0.3147208121827411,0.3236738703339882,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9016,P73567,psr,481,53110.0,1100,0.0392359,2349.0,-291.61,92.16512909999999,-11.441580799,-0.1241421881651766,0.0478170478170478,0.0455512984248616,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9017,P73573,sll0867,430,48969.0,1100,0.05462456,2193.0,-269.09,119.79166008,-14.698922850399999,-0.122704058367533,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9018,P73574,"fabG,slr0886",247,25723.0,1100,10.250084,1137.0,-227.88,11654.345507999999,-2335.78914192,-0.2004221635883905,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9019,P73577,slr0889,408,45957.0,1100,0.2110922,2096.0,-479.46,442.4492512,-101.210266212,-0.22875,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9020,P73580,"uvrC,sll0865",626,71896.0,1100,0.014585884,3205.0,-495.64,46.74775822,-7.22934754576,-0.1546458658346334,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9021,P73581,amiA,591,64376.00000000001,1100,0.020102752,2866.0,-330.88,57.614487232,-6.65159858176,-0.1154501046755059,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9022,P73584,sll0862,503,54401.0,1100,0.1757014,2533.0,-775.0799999999999,445.0516462,-136.182641112,-0.305992893801816,0.4214711729622266,0.4358468219502566,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9023,P73585,"murQ,sll0861",305,32180.0,1100,0.7005086,1394.0,-184.0,976.5089884,-128.8935824,-0.1319942611190817,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9024,P73586,sll0860,173,19309.0,1100,0.154586667,837.0,-41.78,129.389040279,-6.4586309472600005,-0.0499163679808841,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9025,P73587,ssl2595,89,10356.0,1100,0.8217682,471.0,-65.88,387.0528222,-54.138089015999995,-0.1398726114649681,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9026,P73588,sll1315,352,38968.0,1100,0.09758522,1766.0,-311.0,172.33549852,-30.34900342,-0.1761041902604756,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9027,P73589,dctP,369,41164.0,1100,0.4741142,1871.0,-375.26,887.0676682,-177.916094692,-0.2005665419561731,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9028,P73591,sll1308,248,25861.0,1100,0.31609404,1152.0,-213.55,364.14033408,-67.50188224200001,-0.1853732638888889,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9029,P73592,slr1406,181,18752.0,1100,0.4114072,837.0,-187.8,344.3478264,-77.26227216,-0.2243727598566308,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9030,P73594,slr1409,326,35759.0,1100,0.3292494,1606.0,-239.28,528.7745364,-78.78279643200001,-0.1489912826899128,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9031,P73595,slr1410,334,35989.0,1100,0.1640985,1609.0,-253.43,264.0344865,-41.587482855000005,-0.1575077688004972,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9032,P73596,sll1307,175,17849.0,1100,0.4308228,795.0,-177.86,342.504126,-76.626143208,-0.2237232704402516,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9033,P73597,sll1306,335,38270.0,1100,1.0316188,1727.0,-229.32,1781.6056675999998,-236.57082321599998,-0.1327851766068326,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9034,P73598,sll1305,295,32885.0,1100,1.0966456,1511.0,-252.84,1657.0315016,-277.275873504,-0.1673328921244209,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9035,P73599,sll1304,287,32848.0,1100,0.4442798,1494.0,-227.12,663.7540212,-100.90482817600001,-0.1520214190093708,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9036,P73600,sll1785,268,30011.0,1100,2.930184,1370.0,-241.19000000000003,4014.35208,-706.7310789600001,-0.176051094890511,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9037,P73601,sll1784,267,29757.0,1100,1.5838604,1361.0,-255.25,2155.6340044,-404.28036710000003,-0.1875459221160911,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9038,P73602,sll1783,147,16822.0,1100,0.6067798,778.0,-169.47,472.07468439999997,-102.830972706,-0.2178277634961439,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9039,P73603,slr1852,188,21834.0,1100,11.409168,988.0,-125.6,11272.257984,-1432.9915007999998,-0.1271255060728744,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9040,P73604,slr1853,113,12111.0,1100,2.786816,543.0,-95.76,1513.241088,-266.86550016,-0.176353591160221,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9041,P73605,slr1854,198,22293.0,1100,6.905358,1003.0,-149.63,6926.074074,-1033.24871754,-0.1491824526420737,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9042,P73606,slr1855,607,70003.0,1100,2.164282,3197.0,-387.96,6919.209554,-839.6548447199999,-0.1213512668126368,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9043,P73607,slr1856,109,11887.0,1100,0.2113236,533.0,-125.82,112.6354788,-26.588735351999997,-0.2360600375234521,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9044,P73608,glgX,707,79894.0,1100,0.8346694,3621.0,-347.49,3022.3378974,-290.039269806,-0.0959652029826015,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9045,P73609,slr1859,108,11990.0,1100,1.885432,535.0,-103.7,1008.7061199999999,-195.5192984,-0.1938317757009345,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9046,P73617,"trpD,slr1867",348,36005.0,1100,0.33966628,1599.0,-257.58,543.1263817199999,-87.4912404024,-0.1610881801125703,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9047,P73618,"deoC,sll1776",225,23874.0,1100,0.2387722,1048.0,-165.91,250.23326559999998,-39.614695702,-0.1583110687022901,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9048,P73619,sll1775,817,92365.0,1100,0.3651526,4189.0,-461.63,1529.6242414,-168.565394738,-0.1102005251850083,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9049,P73622,slr1870,249,27693.0,1100,0.04885878,1232.0,-187.65,60.19401696,-9.168350067,-0.1523133116883116,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9050,P73625,"mutS2,mutSB,sll1772",822,90669.0,1100,0.09052016,4016.0,-666.1700000000001,363.52896256,-60.30181498720001,-0.165878984063745,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9051,P73626,sll1771,254,28472.0,1100,1.77004,1228.0,-37.71000000000001,2173.60912,-66.74820840000001,-0.0307084690553746,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9052,P73627,sll1770,585,67127.0,1100,0.18253636,3035.0,-483.01,553.9978526,-88.1668872436,-0.1591466227347611,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9053,P73628,sll1769,105,11558.0,1100,0.242376,499.0,-31.94,120.94562400000001,-7.7414894400000005,-0.0640080160320641,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9054,P73631,sll1768,326,35989.0,1100,0.042853125,1688.0,-567.24,72.336075,-24.308006625,-0.336042654028436,0.4079754601226993,0.4158767772511848,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9055,P73632,"ddl,ddlA,slr1874",354,38774.0,1100,0.8906448,1734.0,-219.2,1544.3780832,-195.22934016,-0.1264129181084198,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9056,P73636,"rpsF,rps6,sll1767",113,13237.0,1100,7.081274,590.0,-104.02,4177.95166,-736.5941214799999,-0.1763050847457627,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9057,P73637,hpcE,276,30049.0,1100,0.5549226,1341.0,-191.6,744.1512066,-106.32317016,-0.1428784489187173,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9058,P73638,"cpcE,slr1878",272,29392.0,1100,0.086843875,1305.0,-197.85,113.33125687500001,-17.18206066875,-0.1516091954022988,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9059,P73639,sll1766,398,45702.0,1100,0.03634904,2043.0,-174.44,74.26108872,-6.3407265376,-0.085384238864415,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9060,P73641,sll1764,144,14296.0,1100,0.09590318,613.0,70.3,58.788649340000006,6.741993554,0.1146818923327895,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9061,P73643,sll1762,382,41985.0,1100,1.349168,1851.0,-287.86,2497.309968,-388.37150048,-0.1555159373311723,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9062,P73647,slr1880,377,42660.0,1100,0.05370486,1911.0,-265.14,102.62998746,-14.2393065804,-0.1387441130298273,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9063,P73648,"glmM,sll1758",481,51676.0,1100,0.119616,2278.0,-239.12,272.485248,-28.60257792,-0.1049692712906057,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9064,P73650,livF,240,25705.0,1100,0.1769548,1143.0,-229.81,202.2593364,-40.665982588,-0.2010586176727909,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9065,P73651,"ribF,slr1882",284,31380.0,1100,0.05829144,1413.0,-249.6,82.36580472,-14.549543424,-0.1766454352441613,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9066,P73652,sll1757,292,31717.0,1100,2.312928,1419.0,-329.69,3282.044832,-762.54923232,-0.2323396758280479,0.2157534246575342,0.2417195207892882,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9067,P73653,ssr3188,89,10358.0,1100,0.473586,462.0,-43.8,218.796732,-20.743066799999998,-0.0948051948051948,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9068,P73654,ssl3364,74,8294.800000000001,1100,2.400784,344.0,34.09,825.869696,81.84272656,0.0990988372093023,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9069,P73655,"trpS,slr1884",337,37763.0,1100,1.431526,1686.0,-295.79,2413.5528360000003,-423.43107554000005,-0.1754389086595492,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9070,P73660,"hemC,slr1887",320,34894.0,1100,7.460092,1521.0,-216.12,11346.799932,-1612.27508304,-0.1420907297830374,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9071,P73661,slr1888,630,70937.0,1100,0.008703226,3175.0,-414.46,27.63274255,-3.6071390479599996,-0.1305385826771653,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9072,P73664,"sfsA,sll2014",237,26847.0,1100,0.053629573,1212.0,-227.68,64.999042476,-12.21038118064,-0.1878547854785478,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9073,P73668,"murD,sll2010",452,49048.0,1100,0.4692622,2187.0,-285.22,1026.2764314,-133.842964684,-0.1304160951074531,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9074,P73669,sll2009,435,48104.0,1100,0.337691,2164.0,-335.09,730.763324,-113.15687719,-0.154847504621072,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9075,P73670,sll2008,430,47976.0,1100,0.08500692,2159.0,-335.03,183.52994028,-28.479868407599998,-0.155178323297823,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9076,P73672,"ispG,gcpE,slr2136",403,44175.0,1100,3.903812,1946.0,-313.89,7596.818152,-1225.3675486799998,-0.1613001027749229,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9077,P73676,"psbY,sml0007",39,4201.900000000001,1100,2.87809,191.0,-52.01,549.71519,-149.68946089999997,-0.2723036649214659,0.4615384615384615,0.4712041884816754,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9078,P73677,slr2141,340,37018.0,1100,0.4852018,1638.0,-308.03000000000003,794.7605484000001,-149.45671045400002,-0.188052503052503,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9079,P73679,cefD,401,43998.0,1100,0.2779374,1979.0,-261.09000000000003,550.0381146,-72.566675766,-0.1319302678120263,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9080,P73680,sll2002,292,32871.0,1100,0.5858898,1481.0,-181.21,867.7027938,-106.169090658,-0.122356515867657,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9081,P73681,slr2144,301,33503.0,1100,0.5989912,1492.0,-185.48,893.6948703999999,-111.10088777599998,-0.1243163538873994,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9082,P73684,gdh,248,27440.0,1100,1.0590336,1237.0,-217.64,1310.0245632,-230.488072704,-0.1759417946645109,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9083,P73685,ssl3291,94,10666.0,1100,0.9543192,487.0,-43.68,464.7534504,-41.684662656,-0.0896919917864476,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9084,P73689,"sppA,sll1703",610,67212.0,1100,0.28383746,3029.0,-537.2800000000001,859.74366634,-152.50019050880002,-0.1773786728293166,0.0327868852459016,0.0330141961043248,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
9085,P73690,sll1702,170,19077.0,1100,0.6650858,867.0,-181.69,576.6293886,-120.83943900199999,-0.2095617070357554,0.0,0.0,photobio_1100_uE,photobioreactor,False,zavrel_2019,PCC6803,Synechocystis sp.,PCC6803,0.93
